WORD	LABEL	SENTENCE	SENTENCE_INDEX
attacks	0	He and other scientists at rural , high-altitude sites across the western U.S. have been documenting rising levels of ozone , which can trigger asthma attacks , worsen heart and lung disease and lead to premature deaths , even as emissions have plummeted nationwide over the last few decades .	25
cataloging	1	The University of Washington 's Burke Museum has been transferring and cataloging 2 million pairs of otoliths , representing some 80 species .	11
practically	0	In Los Angeles , nonprofits and social service agencies report that the need for diapers is `` practically infinite '' and that diapers `` fly '' out of warehouses as soon as they 're delivered .	17
critically	1	Eleven of the injured were believed to be critically injured and another six seriously hurt , according to the Fire Department .	8
Cutler-Orosi	0	`` It 's hard out here , '' he says of Cutler-Orosi , adding that many people work as farm laborers and there are lots of gangs .	11
quit	0	In June , the 32-year-old quit his job as a salesman with a traditional Chinese medicine company .	5
oldest	0	`` We do n't have any Internet at home , '' Morua said as her oldest , 11-year-old Abel , clicked through an assignment on a library laptop while Alina , 9 , waited for her turn at a desktop .	15
sophisticatedly	1	`` It shows clearly that Egyptians in prehistoric times were playing around quite sophisticatedly with embalming agents . ''	13
jumping	0	`` Coleman with his jumping frog -- bet stranger $ 50 -- stranger had no frog &amp; C got him one -- in the meantime stranger filled C 's frog full of shot &amp; he could n't jump -- the stranger 's frog won . ''	4
adults	0	Every high school senior in Tech Connect has gone on to attend college -- a great feat , especially considering that 62 percent of adults in Cutler-Orosi do n't have a high school diploma , compared to 32 percent throughout Tulare County , according to a 2013 survey .	24
texting	0	To reduce the number of injuries and deaths associated with distracted walking , Utah and New Jersey have experimented with fines for texting in dangerous walking situations .	22
size	0	Philae , a mobile laboratory the size of a washing machine , landed on comet 67P deep in space .	6
remorse	1	Local tribunals called gacaca courts have allowed many offenders to be released from prison in return for confessions and expressions of remorse .	21
imposing	1	Attorney General Eric Holder said the North Carolina law imposes several `` troubling new restrictions '' on voters including reducing early voting days , eliminating same-day registration during the early-voting period and imposing a restrictive photo-identification requirement for in-person voting .	32
concepts	1	In a pre-calculus class at John Champe High School in Loudoun County , Virginia , juniors and seniors are learning abstract mathematical concepts .	22
benefit	0	The program , inspired by new initiatives in Tennessee and Chicago , could benefit up to 9 million students , advisers said .	13
boards	0	Now 80 , she is a third-degree black belt in American karate who can still snap off a spinning back kick and break boards and bones with her feet .	23
untouchable	1	Untouchable .	0
masterpieces	1	Since most modern humans will never get to see the masterpieces in what is widely known as the Chauvet Cave , scientists , artists and the French government have spent 56 million euros -LRB- about $ 60 million -RRB- and several years creating the next best thing : a near-exact replica of the cave about 2 kilometers -LRB- 1.2 miles -RRB- away , including more than 400 paintings of horses , bears , rhinoceros and mammoths , handprints and carvings .	10
reminder	0	`` They want to decrease the physical presence and reminder of poverty and create an illusion that poverty does not exist by removing poor people from the vicinity of the Super Bowl party . ''	9
ways	0	In an emergency , the bracelet can be unraveled and the parachute cord used in a variety of ways -- to create a shelter or make a tourniquet , for example .	18
increases	0	As people become more dependent on medical devices that share information , the chance increases that their codes could be scrambled , causing malfunctions .	14
trivial	1	The name might make the condition sound trivial , but the yips can ruin a professional athlete 's career .	7
arts	0	Copeland , 32 , has become one of America 's most famous female athletes , revered for her unlikely ascendance in an arts world notorious for showcasing only lithe white ballerinas .	22
anti-discrimination	0	The fine will be donated to organizations dedicated to anti-discrimination and tolerance efforts that will be jointly selected by the NBA and the Players Association , Silver said .	9
pays	0	Micheau 's scholarship pays for half of his tuition , room and board , which at full price runs more than $ 30,000 .	3
players	0	Tom Brady and the players ' union are headed to a legal clash with the NFL over Deflategate after Commissioner Roger Goodell rejected Brady 's appeal Tuesday and upheld the four-game suspension of the New England Patriots quarterback and reigning Super Bowl MVP .	4
Cookie	0	The Digital Cookie upgrade , announced Tuesday , comes amid persisting challenges for the 103-year-old organization .	2
includes	0	The Mighty Makers line from K'nex , for example , includes a construction set in which two small female dolls get to build their dream house from the ground up .	10
especially	1	Every high school senior in Tech Connect has gone on to attend college -- a great feat , especially considering that 62 percent of adults in Cutler-Orosi do n't have a high school diploma , compared to 32 percent throughout Tulare County , according to a 2013 survey .	18
